Month,Day,Hour,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Power
8,2,12,28.6,134,380,527,1.5,74.87,113.13208000000002
8,2,13,29.200000000000003,162,550,615,1.6,73.10000000000001,159.06110000000004
8,2,14,29.3,184,695,668,1.7000000000000002,73.58,196.36043500000002
8,2,15,29.5,333,659,379,1.9,73.24,187.06703500000006
8,2,16,29.9,382,600,239,2.1,70.91,171.56640000000002
8,2,17,30.1,369,660,319,2.3000000000000003,68.85000000000001,186.75096000000005
8,2,18,30.3,305,706,463,2.5,66.39,198.10218800000004
8,2,19,30.4,330,508,230,2.7,65.24,146.996912
8,2,20,30.0,241,267,40,2.7,67.46000000000001,80.30959500000002
8,2,21,29.200000000000003,206,238,66,2.6,72.47,72.17159600000001
8,2,22,27.9,35,42,23,2.3000000000000003,80.93,13.185228000000002
8,2,23,26.4,36,36,2,2.1,91.96,11.389104000000003
8,3,9,23.6,0,0,0,1.6,98.89,0.0
8,3,10,24.3,31,31,1,1.7000000000000002,95.8,9.908003000000003
8,3,11,25.200000000000003,87,202,406,1.8,94.22,62.74564400000001
8,3,12,26.3,128,380,543,1.8,90.11,114.39064000000003
8,3,13,27.6,145,556,653,1.7000000000000002,80.65,161.92721600000004
8,3,14,28.8,188,675,638,1.5,70.88,191.80327500000004
8,3,15,29.8,263,718,529,1.4,64.84,201.59860400000005
8,3,16,30.3,185,846,726,1.6,62.690000000000005,232.05610800000002
8,3,17,30.4,307,733,467,2.0,62.88,204.68218700000006
8,3,18,30.1,213,797,675,2.3000000000000003,65.17,220.60242700000003
8,3,19,29.700000000000003,162,711,711,2.5,68.41,199.95950700000003
8,3,20,29.0,229,467,372,2.6,73.8,136.93607500000005
8,3,21,28.0,153,159,13,2.4000000000000004,80.82000000000001,49.05547500000001
8,3,22,26.700000000000003,41,50,30,2.2,89.04,15.765100000000004
8,3,23,25.700000000000003,43,44,10,2.1,95.68,13.948528000000001
8,4,9,23.3,0,0,0,2.4000000000000004,99.24,0.0
8,4,10,23.6,18,18,0,2.7,98.37,5.781708000000002
8,4,11,24.0,87,89,6,2.8000000000000003,97.16,28.251715000000004
8,4,12,24.4,108,109,3,2.6,96.99,34.43953100000001
8,4,13,24.8,241,265,38,2.6,95.25,81.71619500000001
8,4,14,25.200000000000003,269,287,24,2.9000000000000004,93.51,88.05073900000002
8,4,15,25.700000000000003,203,206,3,3.0,90.69,63.80273200000002
8,4,16,26.5,217,223,7,2.9000000000000004,85.4,68.64051500000001
8,4,17,27.6,394,599,225,2.5,78.65,173.29129900000004
8,4,18,28.6,256,305,57,2.1,71.29,91.83275500000002
8,4,19,29.3,308,436,166,1.9,66.46000000000001,128.26596800000004
8,4,20,29.200000000000003,288,329,65,2.0,65.6,98.41936300000002
8,4,21,28.5,35,35,0,2.0,69.07000000000001,10.968475000000003
8,4,22,27.200000000000003,69,148,272,2.0,76.75,45.90545600000001
8,4,23,25.6,20,20,1,2.0,86.67,6.364720000000001
8,5,9,21.8,0,0,0,1.5,99.13,0.0
8,5,10,22.700000000000003,31,46,165,1.3,94.03,14.777132000000003
8,5,11,24.4,80,204,447,0.9,86.23,63.58353600000002
8,5,12,26.9,109,390,610,0.6000000000000001,75.91,116.88846000000002
8,5,13,29.3,129,569,704,0.5,58.8,163.98750700000002
8,5,14,30.5,139,720,765,0.7000000000000001,50.46,201.36960000000002
8,5,15,31.1,165,812,756,1.2000000000000002,48.92,223.03691200000003
8,5,16,31.4,179,854,745,1.6,49.47,232.590316
8,5,17,31.6,263,794,585,2.0,50.48,218.16420400000004
8,5,18,31.5,183,812,731,2.3000000000000003,52.55,222.56920000000002
8,5,19,31.0,260,644,500,2.6,55.48,181.85272000000003
8,5,20,30.3,225,510,450,2.7,58.77,147.60318000000004
8,5,21,29.3,188,363,371,2.8000000000000003,63.28,107.98269900000003
8,5,22,27.9,118,167,170,2.9000000000000004,71.17,51.487603000000014
8,5,23,26.1,11,11,0,3.0,79.53,3.4971310000000004
8,6,9,23.1,0,0,0,2.2,96.1,0.0
8,6,10,24.0,30,37,86,2.3000000000000003,92.49,11.831675
8,6,11,25.5,81,97,57,2.2,86.93,30.546755000000005
8,6,12,27.3,166,326,349,2.1,80.67,98.45786800000003
8,6,13,28.9,178,537,577,2.0,73.55,155.84760300000005
8,6,14,29.9,221,646,561,2.0,68.42,183.38260400000001
8,6,15,30.5,206,790,684,2.2,65.16,218.45870000000002
8,6,16,30.8,360,639,309,2.4000000000000004,63.57,180.76862700000004
8,6,17,30.9,348,385,41,2.4000000000000004,63.22,113.25891500000002
8,6,18,30.9,369,621,294,2.4000000000000004,63.53,176.09013900000002
8,6,19,30.8,170,177,9,2.3000000000000003,65.09,53.75189100000001
8,6,20,30.1,42,42,0,2.2,69.14,13.052172000000002
8,6,21,28.6,38,38,0,1.9,77.88,11.898028000000002
8,6,22,26.5,31,31,0,1.7000000000000002,88.10000000000001,9.809795000000001
8,6,23,24.9,30,32,19,1.6,95.07,10.198528000000001
8,7,9,21.700000000000003,0,0,0,1.4,99.97,0.0
8,7,10,21.5,24,27,35,1.4,99.9,8.743275000000002
8,7,11,21.200000000000003,19,19,0,1.2000000000000002,99.43,6.167723000000001
8,7,12,20.8,41,41,0,1.2000000000000002,97.93,13.292323000000001
8,7,13,20.8,59,59,0,2.0,93.74,19.080187000000002
8,7,14,21.5,100,100,0,3.0,85.41,32.05400000000001
8,7,15,22.4,102,102,0,3.5,77.98,32.55370800000001
8,7,16,23.200000000000003,92,92,0,3.6,73.52,29.297584000000004
8,7,17,23.6,202,385,203,3.5,71.94,117.30603500000002
8,7,18,23.6,74,74,0,3.4000000000000004,72.75,23.582764000000005
8,7,19,23.1,113,113,0,3.4000000000000004,76.01,35.894563000000005
8,7,20,22.3,68,68,0,3.3000000000000003,80.89,21.816304000000006
8,7,21,21.6,72,72,0,3.1,85.83,23.159232000000003
8,7,22,21.1,25,25,0,2.9000000000000004,90.28,8.112275000000002
8,7,23,20.6,37,42,55,2.9000000000000004,94.08,13.626732000000004
8,8,9,19.200000000000003,0,0,0,2.7,96.29,0.0
8,8,10,19.4,20,20,0,2.7,95.68,6.543280000000001
8,8,11,20.1,30,30,0,2.7,93.41,9.771180000000001
8,8,12,20.9,60,60,0,2.8000000000000003,91.2,19.39224
8,8,13,22.0,94,94,0,2.8000000000000003,88.31,30.088460000000005
8,8,14,22.9,105,105,0,2.9000000000000004,86.64,33.421395000000004
8,8,15,23.5,108,108,0,3.1,86.2,34.26840000000001
8,8,16,23.9,146,146,0,3.2,86.01,45.99204400000001
8,8,17,24.3,148,148,0,3.4000000000000004,85.62,46.523504
8,8,18,24.5,125,125,0,3.4000000000000004,85.85000000000001,39.386875
8,8,19,24.4,110,110,0,3.3000000000000003,87.06,34.75054000000001
8,8,20,24.0,181,192,17,3.2,89.53,60.057600000000015
8,8,21,23.5,41,41,0,3.1,93.04,13.132915000000004
8,8,22,23.0,20,20,0,2.9000000000000004,96.82,6.439600000000001
8,8,23,22.6,19,19,0,2.8000000000000003,98.97,6.129419000000001
8,9,9,23.8,0,0,0,3.3000000000000003,98.84,0.0
8,9,10,24.200000000000003,24,24,1,3.5,98.64,7.6817280000000006
8,9,11,24.8,109,122,49,3.7,97.62,38.405356000000005
8,9,12,25.5,67,67,1,4.0,96.36,21.189755000000005
8,9,13,26.200000000000003,232,257,41,4.3,94.16,78.823699
8,9,14,26.8,300,359,79,4.6000000000000005,90.5,108.14982700000002
8,9,15,27.5,359,478,140,5.1000000000000005,85.92,140.95742000000004
8,9,16,27.9,399,569,189,5.5,82.77,165.13461100000006
8,9,17,27.8,324,363,43,5.800000000000001,82.48,108.76677900000003
8,9,18,27.5,232,246,16,6.0,83.78,75.11118000000002
8,9,19,26.9,217,218,1,6.0,87.0,67.02497200000002
8,9,20,26.200000000000003,70,70,0,5.9,91.03,22.058540000000004
8,9,21,25.5,115,116,2,5.7,95.16,36.430960000000006
8,9,22,25.1,30,40,36,5.6000000000000005,97.08,12.722240000000001
8,9,23,24.8,5,5,0,5.4,98.16,1.6003150000000004
8,10,9,22.4,0,0,0,1.8,100.0,0.0
8,10,10,22.700000000000003,27,40,175,1.8,96.97,12.860480000000004
8,10,11,23.4,69,199,492,1.7000000000000002,93.39,62.356451000000014
8,10,12,24.4,93,390,663,1.6,85.84,118.29246000000003
8,10,13,25.6,179,529,570,1.4,75.60000000000001,156.23009900000002
8,10,14,26.5,119,730,815,1.4,68.2,208.04270000000002
8,10,15,27.200000000000003,129,838,838,1.5,62.63,233.904236
8,10,16,27.700000000000003,132,892,848,1.7000000000000002,59.11,246.16702400000005
8,10,17,28.0,136,889,839,1.7000000000000002,57.77,245.07507500000006
8,10,18,28.1,139,828,812,1.7000000000000002,57.97,230.41252800000004
8,10,19,27.9,136,719,773,1.7000000000000002,59.75,203.81421100000006
8,10,20,27.5,163,516,570,1.7000000000000002,63.06,151.28088000000002
8,10,21,26.700000000000003,109,389,614,1.6,68.82000000000001,116.71828300000001
8,10,22,25.6,79,203,458,1.5,76.08,62.930203000000006
8,10,23,24.5,30,43,157,1.4,82.0,13.707755000000002
8,11,9,19.0,0,0,0,1.5,96.6,0.0
8,11,10,19.9,28,36,111,1.4,91.53,11.726064000000004
8,11,11,21.6,114,173,224,1.1,82.96000000000001,54.86020300000001
8,11,12,23.4,153,354,451,0.8,71.18,108.45639600000001
8,11,13,24.8,214,480,435,0.4,61.38,143.37024000000002
8,11,14,25.6,314,478,220,0.5,57.870000000000005,142.26522800000004
8,11,15,26.1,309,363,64,0.8,57.36,109.65540300000004
8,11,16,26.4,270,313,48,1.1,58.13,95.12038700000002
8,11,17,26.6,339,628,323,1.3,58.45,181.76580800000002
8,11,18,26.700000000000003,146,829,807,1.5,58.78,232.32476300000002
8,11,19,26.5,139,720,773,1.5,59.92,205.51680000000005
8,11,20,26.1,124,568,720,1.6,61.92,166.34220800000003
8,11,21,25.4,103,390,634,1.6,66.03,117.73086000000002
8,11,22,24.1,93,201,404,1.4,74.56,62.76245100000001
8,11,23,22.700000000000003,27,37,132,1.4,82.88,11.900939000000001
8,12,9,17.7,0,0,0,1.2000000000000002,95.95,0.0
8,12,10,18.9,28,40,168,0.7000000000000001,88.99,13.079360000000003
8,12,11,20.9,63,203,538,0.5,78.69,64.304107
8,12,12,22.9,88,394,690,0.8,64.72,120.28583600000002
8,12,13,24.1,106,574,768,1.3,58.57,169.59748400000004
8,12,14,25.0,114,728,824,1.7000000000000002,56.89,209.11072000000004
8,12,15,25.700000000000003,179,795,732,2.0,56.59,225.15751500000005
8,12,16,25.9,143,871,816,2.2,57.22,243.45233900000002
8,12,17,25.9,349,688,380,2.3000000000000003,58.05,197.96787200000006
8,12,18,25.700000000000003,257,699,524,2.3000000000000003,59.61,200.98836300000002
8,12,19,25.5,188,198,13,2.1,61.6,61.453260000000014
8,12,20,25.1,174,258,137,1.9,64.53,79.52746800000001
8,12,21,24.6,195,251,126,1.7000000000000002,68.3,77.62953100000003
8,12,22,23.5,67,201,508,1.6,74.91,62.93611500000001
8,12,23,22.0,29,35,86,1.6,83.53,11.296075000000004
8,13,9,16.8,0,0,0,2.1,92.55,0.0
8,13,10,17.8,24,41,251,2.0,87.26,13.469443000000002
8,13,11,19.8,55,206,589,2.1,78.13,65.55290800000002
8,13,12,21.8,73,401,743,2.1,66.44,122.93176300000003
8,13,13,23.200000000000003,86,585,822,1.8,58.22,173.31619500000005
8,13,14,24.3,93,740,871,1.5,53.58,212.90392000000006
8,13,15,25.200000000000003,97,850,897,1.3,50.98,239.24270000000004
8,13,16,25.9,156,869,802,1.2000000000000002,50.49,242.97153100000006
8,13,17,26.3,131,880,842,1.0,51.32,245.10464000000007
8,13,18,26.4,217,733,614,0.8,53.09,208.90426700000006
8,13,19,26.3,181,663,646,0.7000000000000001,54.870000000000005,191.13825900000003
8,13,20,26.0,112,561,735,0.7000000000000001,57.5,164.54971500000002
8,13,21,25.6,88,392,684,0.6000000000000001,60.77,118.18643200000002
8,13,22,24.3,68,200,506,0.5,68.42,62.401600000000016
8,13,23,22.8,27,39,172,0.4,78.5,12.535107000000002
8,14,9,18.5,0,0,0,1.9,99.31,0.0
8,14,10,19.200000000000003,22,29,101,2.0,93.91,9.484363000000002
8,14,11,20.9,83,180,383,2.1,84.39,57.20472000000001
8,14,12,23.200000000000003,116,370,579,2.0,73.24,113.19854000000002
8,14,13,25.1,132,554,697,1.7000000000000002,63.1,163.38900400000003
8,14,14,26.3,141,711,769,1.4,58.15,203.44056300000005
8,14,15,27.1,143,825,815,1.2000000000000002,55.69,230.87707500000005
8,14,16,27.700000000000003,211,829,697,1.2000000000000002,53.51,231.13100300000002
8,14,17,28.200000000000003,165,862,785,1.1,51.47,238.43092400000003
8,14,18,28.5,147,821,804,1.0,50.11,228.25031500000003
8,14,19,28.6,174,669,667,0.9,49.73,190.47165900000005
8,14,20,28.4,130,556,701,0.8,50.73,161.28670400000004
8,14,21,27.700000000000003,112,374,594,0.7000000000000001,54.22,111.93146800000002
8,14,22,25.9,80,185,411,0.5,63.52,57.42011500000001
8,14,23,24.0,24,32,116,0.4,76.03,10.240000000000002
8,15,9,19.0,0,0,0,1.6,98.06,0.0
8,15,10,19.5,21,26,85,1.7000000000000002,93.65,8.495500000000002
8,15,11,21.0,87,173,341,1.6,85.56,55.009675000000016
8,15,12,23.3,131,357,518,1.4,76.07000000000001,109.37873100000003
8,15,13,25.5,158,536,627,1.2000000000000002,65.37,158.20576000000003
8,15,14,27.0,173,689,699,1.0,58.96,197.13323500000004
8,15,15,28.0,223,775,661,0.8,55.23,217.62387500000006
8,15,16,28.8,183,858,763,0.7000000000000001,51.81,236.73764400000005
8,15,17,29.3,204,847,727,0.5,49.2,233.51197100000007
8,15,18,29.5,356,530,208,0.5,48.32,153.5251
8,15,19,29.6,297,543,332,0.5,48.46,156.89496300000005
8,15,20,29.4,255,419,271,0.7000000000000001,49.89,123.52497100000002
8,15,21,28.4,170,335,376,0.9,53.41,100.50971500000001
8,15,22,26.5,103,158,219,1.0,62.95,49.09534000000001
8,15,23,24.9,18,21,46,1.2000000000000002,74.89,6.703179000000002
8,16,9,19.8,0,0,0,1.5,95.44,0.0
8,16,10,20.5,17,20,56,1.5,91.74,6.511600000000001
8,16,11,22.0,95,160,261,1.4,85.0,50.73920000000001
8,16,12,24.3,157,339,420,1.0,76.27,103.65026700000003
8,16,13,26.6,198,514,527,0.7000000000000001,66.8,151.40692400000003
8,16,14,28.0,228,662,590,0.4,59.81,189.25918000000001
8,16,15,28.9,249,769,625,0.2,54.69,215.15005100000005
8,16,16,29.5,254,826,648,0.4,51.870000000000005,228.26510000000005
8,16,17,29.700000000000003,276,818,614,0.8,51.63,226.11319600000004
8,16,18,29.6,297,750,544,1.3,52.79,209.71950000000007
8,16,19,29.3,277,641,494,1.7000000000000002,54.55,182.66128300000003
8,16,20,28.5,240,494,423,2.0,58.98,144.60862000000003
8,16,21,27.1,180,324,332,2.3000000000000003,65.84,97.97630400000001
8,16,22,25.200000000000003,100,151,206,2.6,76.02,47.25046700000001
8,16,23,23.6,15,17,38,2.6,84.88,5.461267000000002
8,17,9,21.3,0,0,0,1.7000000000000002,100.0,0.0
8,17,10,22.1,2,2,2,1.9,97.04,0.6481720000000001
8,17,11,23.3,64,64,1,2.0,92.32,20.452352000000005
8,17,12,24.6,167,326,368,1.9,86.04,99.72535600000002
8,17,13,25.700000000000003,246,454,348,1.8,77.91,135.54714800000002
8,17,14,26.3,332,518,253,1.9,72.51,152.71572400000002
8,17,15,26.3,407,469,75,2.1,70.56,139.30378700000006
8,17,16,26.1,316,347,35,2.2,70.05,105.07194700000002
8,17,17,25.8,208,208,0,2.4000000000000004,70.85000000000001,64.37350400000003
8,17,18,25.5,179,180,1,2.6,72.49,56.01240000000001
8,17,19,25.200000000000003,201,201,0,2.6,74.76,62.44406700000001
8,17,20,24.6,64,65,1,2.6,79.41,20.647315000000006
8,17,21,23.9,80,81,3,2.4000000000000004,85.36,25.753059000000007
8,17,22,23.200000000000003,24,24,0,2.1,91.1,7.716288000000002
8,17,23,22.5,3,3,3,1.9,93.69,0.9703950000000001
8,18,9,22.4,0,0,0,2.8000000000000003,96.68,0.0
8,18,10,22.5,14,14,5,2.9000000000000004,96.35,4.52158
8,18,11,22.6,51,55,17,3.2,96.52,17.653955000000007
8,18,12,22.9,138,143,11,3.3000000000000003,95.56,45.27222700000001
8,18,13,23.3,271,290,32,3.3000000000000003,95.24,89.72542000000001
8,18,14,24.0,321,340,26,3.4000000000000004,93.43,104.08760000000002
8,18,15,24.700000000000003,240,732,595,3.5,90.46,210.44414400000002
8,18,16,25.5,304,712,465,3.5,87.08,204.51488000000003
8,18,17,26.200000000000003,268,750,550,3.4000000000000004,83.81,213.39150000000006
8,18,18,26.3,193,772,700,3.4000000000000004,83.74,218.77553600000005
8,18,19,26.1,183,663,657,3.3000000000000003,85.91,191.32920300000006
8,18,20,25.700000000000003,183,502,538,3.1,89.89,148.79380400000005
8,18,21,25.200000000000003,146,255,256,2.9000000000000004,94.09,78.60043500000002
8,18,22,24.5,98,121,95,2.7,98.3,38.148275000000005
8,18,23,24.0,18,20,36,2.6,100.0,6.410800000000002
8,19,9,22.3,0,0,0,0.7000000000000001,99.9,0.0
8,19,10,22.700000000000003,20,21,23,0.6000000000000001,97.23,6.769707000000001
8,19,11,24.5,123,142,79,0.6000000000000001,91.07,44.63486000000001
8,19,12,26.200000000000003,204,259,129,0.6000000000000001,84.66,79.413803
8,19,13,26.5,167,515,587,0.7000000000000001,80.44,151.75247500000003
8,19,14,26.8,200,655,624,0.9,76.21000000000001,188.59611500000005
8,19,15,27.3,316,677,437,1.0,72.88,193.77297100000004
8,19,16,27.6,382,513,150,1.2000000000000002,71.39,150.396723
8,19,17,27.8,208,799,676,1.4,70.53,223.73038700000006
8,19,18,27.700000000000003,171,769,726,1.6,70.86,216.47888300000005
8,19,19,27.4,178,634,628,1.7000000000000002,72.41,182.60087600000006
8,19,20,27.0,235,396,273,1.7000000000000002,75.59,118.52280000000002
8,19,21,26.3,129,271,337,1.7000000000000002,81.37,82.90784300000001
8,19,22,25.1,55,90,147,1.5,87.57000000000001,28.422540000000005
8,19,23,23.9,17,20,56,1.6,93.38,6.41368
8,20,9,17.0,0,0,0,2.9000000000000004,87.29,0.0
8,20,10,17.0,17,24,155,3.1,84.73,7.930560000000001
8,20,11,17.5,70,79,36,3.4000000000000004,79.29,25.852355000000003
8,20,12,18.3,175,226,121,3.4000000000000004,72.15,72.20202800000001
8,20,13,19.3,116,542,721,3.2,65.95,164.66935600000002
8,20,14,20.3,386,494,149,2.9000000000000004,60.78,150.44177200000004
8,20,15,21.1,433,553,146,2.8000000000000003,57.03,166.30424300000004
8,20,16,21.8,133,886,863,2.7,54.05,252.27786800000004
8,20,17,22.3,110,899,906,2.7,52.0,254.80626700000005
8,20,18,22.5,105,841,897,2.7,51.17,240.31995500000008
8,20,19,22.4,97,728,872,2.8000000000000003,51.44,211.83635200000003
8,20,20,22.1,87,570,824,2.9000000000000004,52.45,170.15982000000002
8,20,21,21.3,73,381,737,2.9000000000000004,54.81,117.41772300000004
8,20,22,19.9,53,185,570,2.7,59.85,59.018515000000015
8,20,23,18.3,17,24,163,2.5,68.0,7.885632000000001
8,21,9,13.5,0,0,0,2.1,91.93,0.0
8,21,10,14.3,17,25,181,2.2,87.0,8.357075000000002
8,21,11,16.2,49,188,590,2.3000000000000003,77.52,60.95185600000001
8,21,12,18.1,67,386,758,2.3000000000000003,68.27,120.65047600000003
8,21,13,19.5,77,573,843,2.1,61.690000000000005,173.12335500000003
8,21,14,20.6,90,728,881,2.1,56.82,213.72332800000004
8,21,15,21.4,104,835,891,2.0,53.41,240.15351500000003
8,21,16,22.1,109,892,901,2.1,51.42,253.36011200000004
8,21,17,22.5,119,886,883,2.2,51.02,251.38478000000003
8,21,18,22.6,150,804,800,2.4000000000000004,51.18,230.969904
8,21,19,22.5,155,687,739,2.5,51.74,201.07459500000002
8,21,20,22.200000000000003,104,549,764,2.5,52.99,164.33052300000003
8,21,21,21.5,86,365,674,2.4000000000000004,56.02,112.64447500000003
8,21,22,20.1,58,172,501,2.3000000000000003,63.48,54.92235200000001
8,21,23,18.6,15,20,123,2.4000000000000004,72.63,6.566320000000002
8,22,9,14.2,0,0,0,1.8,92.31,0.0
8,22,10,15.2,17,23,148,2.0,87.3,7.660771
8,22,11,17.3,55,181,542,2.2,78.01,58.45268300000001
8,22,12,19.6,76,375,714,2.3000000000000003,67.61,116.58787500000003
8,22,13,21.4,90,561,804,2.4000000000000004,58.26,168.26577900000004
8,22,14,22.6,99,716,855,2.3000000000000003,53.65,208.52497600000004
8,22,15,23.5,106,826,881,2.2,50.78,235.40174000000005
8,22,16,24.0,111,880,887,2.1,49.41,248.01920000000007
8,22,17,24.3,205,800,687,1.9,49.27,228.00640000000007
8,22,18,24.4,195,196,1,1.8,50.4,61.16062400000001
8,22,19,24.200000000000003,303,357,75,1.7000000000000002,52.74,108.91605900000003
8,22,20,23.9,182,187,9,1.6,55.23,58.56260300000001
8,22,21,23.200000000000003,88,353,646,1.4,59.94,108.26757100000002
8,22,22,21.700000000000003,54,169,516,1.2000000000000002,71.35000000000001,53.59784300000001
8,22,23,20.1,15,19,127,1.2000000000000002,80.25,6.197819000000001
8,23,9,15.4,0,0,0,1.5,96.14,0.0
8,23,10,16.400000000000002,17,22,139,1.5,89.51,7.290668000000001
8,23,11,18.4,55,177,532,1.3,79.41,56.912403000000005
8,23,12,21.0,77,371,708,1.1,69.84,114.66311500000003
8,23,13,23.3,92,558,799,1.0,59.27,165.91460400000005
8,23,14,24.5,101,714,852,0.9,53.07,206.05326000000005
8,23,15,25.3,107,825,881,0.8,51.04,233.01547500000007
8,23,16,25.8,111,881,891,0.7000000000000001,50.71,245.97784300000006
8,23,17,26.200000000000003,113,878,887,0.6000000000000001,50.11,244.75303600000004
8,23,18,26.4,111,816,870,0.6000000000000001,49.95,229.51142400000006
8,23,19,26.4,105,700,835,0.7000000000000001,50.52,200.53880000000007
8,23,20,26.6,96,542,776,1.0,51.0,158.971852
8,23,21,26.1,83,356,674,1.3,54.14,107.65297600000001
8,23,22,24.3,58,164,485,1.7000000000000002,61.39,51.43499200000001
8,23,23,22.6,12,15,92,2.1,72.05,4.841715000000001
8,24,9,17.7,0,0,0,1.6,90.89,0.0
8,24,10,18.5,15,18,85,1.4,85.99,5.913900000000001
8,24,11,20.3,65,164,435,1.2000000000000002,80.45,52.379632000000015
8,24,12,22.6,95,353,624,1.1,68.82000000000001,108.57256300000003
8,24,13,24.700000000000003,115,537,728,1.1,58.3,159.09537900000004
8,24,14,25.9,139,686,764,1.0,53.36,197.45412400000004
8,24,15,26.6,164,787,767,0.9,52.26,222.15514700000006
8,24,16,27.1,174,844,778,0.9,51.44,235.47262400000002
8,24,17,27.4,182,838,764,0.9,50.93,233.66289200000003
8,24,18,27.5,198,764,701,1.1,51.03,215.46328000000005
8,24,19,27.5,221,639,590,1.2000000000000002,51.74,183.80515500000004
8,24,20,27.6,156,505,612,1.4,52.75,148.23315500000004
8,24,21,26.6,124,322,494,1.5,56.1,97.63233200000002
8,24,22,24.5,76,139,297,1.8,66.36,43.71063500000001
8,24,23,22.6,9,10,31,2.2,75.58,3.230060000000001
8,25,9,17.6,0,0,0,1.9,94.57,0.0
